"device_id","ts","cte","steer_fb","speed","x","y","z","time","steering_control_state"
mu-l2-2312-0021,2024-11-25 07:12:58.826000000,0.15,-3.8,1.8399999999999999,-3383.57,-3055.05,29.47,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:58.926000000,0.08,2.7,1.83,-3383.56,-3054.86,29.47,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.128000000,-0.02,8.3,1.71,-3383.58,-3054.51,29.47,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.228000000,-0.03,7.9,1.76,-3383.65,-3054.34,29.47,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.330000000,-0.04,4.1,1.71,-3383.67,-3054.16,29.47,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.530000000,-0.03,-2.5,1.67,-3383.71,-3053.82,29.5,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.631000000,-0.03,-4.5,1.78,-3383.74,-3053.65,29.51,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.832000000,-0.01,-11.9,1.73,-3383.8,-3053.32,29.5,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:12:59.935000000,0.0,-14.4,1.75,-3383.83,-3053.14,29.5,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:00.036000000,0.01,-17.3,1.67,-3383.86,-3052.96,29.5,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:00.138000000,0.0,-18.5,1.72,-3383.85,-3052.82,29.49,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:00.339000000,0.0,-18.0,1.74,-3383.91,-3052.45,29.51,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:00.543000000,0.02,-17.3,1.76,-3384.0,-3052.12,29.48,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:00.740000000,0.03,-15.7,1.85,-3384.07,-3051.81,29.4,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:00.841000000,0.04,-15.2,1.9100000000000001,-3384.11,-3051.6,29.37,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:01.041000000,0.03,-13.4,1.94,-3384.17,-3051.22,29.35,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:01.143000000,0.03,-12.7,1.87,-3384.22,-3051.03,29.35,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:01.343000000,0.03,-11.0,1.8,-3384.31,-3050.67,29.3,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:01.544000000,0.04,-9.9,1.77,-3384.37,-3050.32,29.23,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:01.746000000,0.03,-9.9,1.78,-3384.41,-3049.97,29.18,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:01.846000000,0.02,-10.0,1.81,-3384.45,-3049.78,29.17,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.046000000,0.01,-10.2,1.8599999999999999,-3384.5,-3049.37,29.18,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.336000000,-0.04,-11.2,1.75,-3384.49,-3049.01,29.21,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.491000000,-0.12,-13.5,1.6,-3384.49,-3048.6,29.23,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.592000000,-0.14,-14.0,1.72,-3384.51,-3048.43,29.24,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.694000000,-0.16,-15.4,1.79,-3384.53,-3048.26,29.25,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.894000000,-0.15,-17.3,1.71,-3384.62,-3047.95,29.22,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:02.998000000,-0.13,-22.5,2.01,-3384.69,-3047.74,29.2,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.105000000,-0.09,-24.8,1.79,-3384.76,-3047.57,29.17,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.300000000,-0.01,-31.7,2.22,-3384.89,-3047.18,29.09,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.405000000,0.01,-33.0,2.15,-3384.91,-3046.98,29.07,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.506000000,0.02,-32.5,2.06,-3384.95,-3046.75,29.06,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.607000000,0.03,-29.3,2.09,-3384.99,-3046.55,29.06,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.709000000,0.03,-27.5,2.09,-3385.02,-3046.32,29.07,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:03.910000000,0.03,-21.4,1.96,-3385.1,-3045.91,29.11,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:04.012000000,0.03,-19.0,1.97,-3385.14,-3045.71,29.13,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:04.113000000,0.02,-14.9,2.02,-3385.16,-3045.5,29.2,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:04.314000000,0.04,-10.4,2.0,-3385.3,-3045.14,29.26,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:04.416000000,0.06,-9.9,1.94,-3385.35,-3044.95,29.25,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:04.615000000,0.09,-10.4,2.13,-3385.43,-3044.56,29.2,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:04.818000000,0.11,-8.7,2.3,-3385.53,-3044.13,29.19,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:05.016000000,0.12,-5.4,2.39,-3385.62,-3043.66,29.19,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:05.222000000,0.09,-3.1,2.25,-3385.67,-3043.18,29.22,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:05.425000000,0.06,-0.5,2.05,-3385.72,-3042.74,29.19,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:05.624000000,-0.02,-0.7,2.01,-3385.66,-3042.31,29.13,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:05.826000000,-0.1,-1.8,1.99,-3385.7,-3041.91,29.09,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:06.026000000,-0.09,-7.0,2.09,-3385.83,-3041.48,29.14,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:06.226000000,-0.03,-14.2,2.17,-3385.96,-3041.05,29.19,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:06.432000000,0.06,-18.2,2.15,-3386.13,-3040.64,29.17,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:06.633000000,0.1,-20.3,2.22,-3386.18,-3040.19,29.09,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:06.833000000,0.04,-15.7,2.41,-3386.16,-3039.7,29.06,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:06.934000000,-0.01,-12.0,2.22,-3386.15,-3039.49,29.03,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:07.135000000,-0.13,-7.5,2.24,-3386.15,-3039.02,28.99,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:07.335000000,-0.14,-8.0,2.34,-3386.27,-3038.55,28.99,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:07.437000000,-0.12,-11.7,2.2,-3386.33,-3038.34,28.98,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:07.537000000,-0.09,-13.7,2.31,-3386.39,-3038.13,28.97,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:07.737000000,0.0,-19.7,2.11,-3386.54,-3037.75,28.85,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:07.937000000,0.08,-22.8,2.15,-3386.66,-3037.33,28.78,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:08.139000000,0.1,-19.2,2.39,-3386.75,-3036.84,28.74,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:08.240000000,0.11,-16.8,2.36,-3386.8,-3036.65,28.68,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:08.441000000,0.08,-9.7,2.13,-3386.82,-3036.17,28.59,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:08.641000000,-0.08,-3.5,2.09,-3386.69,-3035.62,28.74,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:08.742000000,-0.16,-1.8,2.01,-3386.7,-3035.42,28.78,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:08.843000000,-0.21,-2.3,1.81,-3386.72,-3035.24,28.84,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.050000000,-0.21,-6.0,1.83,-3386.88,-3034.89,28.84,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.150000000,-0.17,-10.4,1.77,-3386.96,-3034.73,28.82,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.353000000,-0.05,-21.3,1.94,-3387.13,-3034.35,28.76,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.455000000,0.0,-25.0,2.09,-3387.19,-3034.14,28.79,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.555000000,0.03,-29.0,1.92,-3387.21,-3033.94,28.81,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.758000000,0.03,-27.0,2.08,-3387.23,-3033.51,28.9,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:09.958000000,0.0,-22.5,2.1,-3387.28,-3033.13,28.89,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:10.059000000,-0.02,-18.2,2.09,-3387.32,-3032.92,28.87,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:10.161000000,-0.03,-16.4,2.04,-3387.35,-3032.71,28.88,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:10.361000000,-0.06,-13.4,1.6800000000000002,-3387.37,-3032.32,28.94,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:10.562000000,-0.1,-13.7,1.56,-3387.37,-3031.98,28.95,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:10.662000000,-0.12,-14.2,1.58,-3387.39,-3031.84,28.94,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:10.862000000,-0.09,-16.4,1.65,-3387.53,-3031.53,28.87,2024-11-25 07:12:51,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.062000000,-0.01,-20.3,1.8,-3387.65,-3031.2,28.83,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.163000000,0.01,-22.2,1.92,-3387.67,-3031.0,28.84,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.266000000,0.02,-23.0,1.92,-3387.68,-3030.81,28.84,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.366000000,0.02,-22.3,1.75,-3387.71,-3030.63,28.82,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.567000000,0.02,-18.2,1.5,-3387.78,-3030.3,28.8,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.668000000,0.0,-14.9,1.6099999999999999,-3387.78,-3030.12,28.81,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.769000000,-0.03,-13.4,1.6,-3387.77,-3029.96,28.8,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:11.969000000,-0.08,-9.7,1.71,-3387.79,-3029.66,28.74,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:12.070000000,-0.09,-9.9,1.75,-3387.84,-3029.48,28.73,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:12.269000000,-0.03,-11.9,2.1,-3388.03,-3029.09,28.8,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:12.533000000,0.05,-15.9,1.96,-3388.16,-3028.74,28.83,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:12.675000000,0.04,-15.5,1.9100000000000001,-3388.14,-3028.32,28.79,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:12.875000000,-0.04,-11.4,2.07,-3388.14,-3027.87,28.86,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:12.980000000,-0.09,-10.0,2.13,-3388.16,-3027.66,28.89,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.178000000,-0.18,-8.7,2.0,-3388.15,-3027.24,28.96,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.278000000,-0.2,-10.9,2.0,-3388.18,-3027.05,28.97,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.380000000,-0.22,-12.2,1.92,-3388.19,-3026.88,28.96,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.482000000,-0.22,-13.9,1.9300000000000002,-3388.24,-3026.67,28.91,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.584000000,-0.21,-19.9,2.03,-3388.27,-3026.48,28.91,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.783000000,-0.19,-26.9,2.14,-3388.36,-3026.03,28.95,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.885000000,-0.18,-29.7,2.26,-3388.37,-3025.84,28.98,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:13.985000000,-0.16,-33.6,2.14,-3388.42,-3025.63,28.99,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.090000000,-0.15,-35.1,1.92,-3388.45,-3025.45,28.96,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.288000000,-0.1,-36.1,2.21,-3388.57,-3025.02,28.91,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.391000000,-0.08,-35.3,2.23,-3388.63,-3024.8,28.91,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.497000000,-0.07,-34.1,2.29,-3388.64,-3024.58,28.92,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.695000000,-0.07,-30.0,2.21,-3388.69,-3024.13,28.94,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.896000000,-0.06,-26.0,2.27,-3388.85,-3023.7,28.91,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:14.996000000,-0.03,-22.9,2.36,-3388.92,-3023.47,28.92,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:15.198000000,0.02,-20.3,2.23,-3389.04,-3023.03,28.94,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:15.398000000,0.02,-17.0,2.36,-3389.1,-3022.55,28.96,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:15.599000000,-0.02,-13.7,2.19,-3389.12,-3022.11,28.92,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:15.700000000,-0.05,-10.4,2.29,-3389.16,-3021.89,28.9,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:15.901000000,-0.1,-7.5,2.14,-3389.2,-3021.45,28.89,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:16.104000000,-0.11,-9.9,2.31,-3389.29,-3020.96,28.94,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:16.304000000,-0.06,-11.7,2.3,-3389.44,-3020.55,28.99,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:16.404000000,-0.01,-14.7,2.13,-3389.55,-3020.39,28.97,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:16.510000000,0.04,-15.9,2.22,-3389.62,-3020.18,28.96,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:16.707000000,0.09,-17.5,2.18,-3389.7,-3019.71,28.91,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:16.808000000,0.1,-15.4,2.31,-3389.75,-3019.48,28.87,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:17.008000000,0.1,-11.7,2.1,-3389.84,-3019.04,28.83,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:17.110000000,0.1,-7.5,2.17,-3389.87,-3018.81,28.82,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:17.313000000,0.02,-0.9,2.18,-3389.89,-3018.31,28.82,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:17.417000000,-0.02,0.3,2.08,-3389.9,-3018.11,28.81,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:17.615000000,-0.07,1.0,2.17,-3389.98,-3017.7,28.76,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:17.816000000,-0.08,-2.8,2.13,-3390.03,-3017.28,28.7,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.015000000,-0.06,-9.5,2.3,-3390.16,-3016.82,28.61,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.216000000,0.02,-16.4,2.55,-3390.32,-3016.32,28.61,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.316000000,0.06,-18.3,2.4,-3390.35,-3016.1,28.6,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.518000000,0.08,-19.2,2.48,-3390.41,-3015.64,28.52,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.718000000,0.11,-14.7,2.55,-3390.56,-3015.13,28.49,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.820000000,0.13,-12.9,2.57,-3390.64,-3014.88,28.48,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:18.920000000,0.13,-9.2,2.37,-3390.68,-3014.65,28.48,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.120000000,0.12,-6.2,2.45,-3390.76,-3014.15,28.49,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.220000000,0.1,-2.5,2.29,-3390.79,-3013.93,28.47,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.421000000,0.06,0.8,2.37,-3390.86,-3013.43,28.45,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.523000000,0.04,0.8,2.22,-3390.88,-3013.22,28.44,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.725000000,0.04,0.0,2.2800000000000002,-3390.99,-3012.75,28.44,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.825000000,0.06,-0.5,2.27,-3391.07,-3012.55,28.43,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:19.932000000,0.09,-2.5,2.5,-3391.16,-3012.27,28.44,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.033000000,0.1,-3.8,2.54,-3391.19,-3012.01,28.45,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.142000000,0.1,-6.0,2.34,-3391.2,-3011.77,28.46,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.342000000,0.06,-6.2,2.2800000000000002,-3391.2,-3011.31,28.4,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.449000000,0.03,-6.0,2.18,-3391.21,-3011.08,28.37,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.644000000,-0.03,-5.0,2.4,-3391.25,-3010.6,28.37,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.746000000,-0.04,-5.1,2.31,-3391.32,-3010.34,28.42,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:20.949000000,0.0,-7.9,2.38,-3391.45,-3009.9,28.41,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.054000000,0.04,-9.9,2.35,-3391.55,-3009.68,28.4,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.254000000,0.12,-13.9,2.39,-3391.67,-3009.21,28.42,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.453000000,0.16,-13.7,2.32,-3391.79,-3008.72,28.47,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.655000000,0.14,-9.4,2.24,-3391.81,-3008.25,28.47,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.758000000,0.1,-5.7,2.27,-3391.81,-3008.0,28.48,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.858000000,0.05,-4.4,2.22,-3391.78,-3007.77,28.47,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:21.959000000,-0.01,0.0,2.2800000000000002,-3391.78,-3007.54,28.47,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:22.164000000,-0.08,0.6,2.36,-3391.84,-3007.11,28.42,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:22.361000000,-0.12,-1.8,2.48,-3391.9,-3006.61,28.43,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:22.562000000,-0.1,-8.9,2.4699999999999998,-3392.03,-3006.1,28.48,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:22.762000000,-0.04,-16.2,2.18,-3392.15,-3005.68,28.48,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:22.862000000,0.0,-18.8,2.23,-3392.2,-3005.45,28.45,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.062000000,0.05,-23.2,2.2,-3392.27,-3005.01,28.44,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.163000000,0.04,-22.3,2.2800000000000002,-3392.29,-3004.77,28.44,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.263000000,0.03,-20.8,2.22,-3392.29,-3004.55,28.43,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.365000000,0.02,-17.8,2.19,-3392.33,-3004.35,28.42,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.568000000,0.01,-13.4,2.41,-3392.45,-3003.87,28.41,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.669000000,0.01,-10.9,2.4699999999999998,-3392.5,-3003.65,28.43,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.770000000,0.02,-10.0,2.22,-3392.58,-3003.45,28.43,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:23.973000000,0.06,-9.9,2.22,-3392.7,-3003.0,28.37,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:24.074000000,0.08,-9.9,2.14,-3392.74,-3002.8,28.34,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:24.274000000,0.06,-8.7,2.31,-3392.78,-3002.3,28.3,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:24.379000000,0.03,-7.9,2.27,-3392.77,-3002.07,28.29,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:24.581000000,-0.02,-5.5,2.22,-3392.81,-3001.59,28.3,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:24.782000000,-0.08,-5.1,2.41,-3392.85,-3001.13,28.32,2024-11-25 07:13:11,ACT_ROBOT
mu-l2-2312-0021,2024-11-25 07:13:24.984000000,-0.09,-7.9,2.45,-3392.95,-3000.67,28.3,2024-11-25 07:13:11,ACT_ROBOT
