"device_id","ts","cte","steer_fb","speed","x","y","z","time","steering_control_state"
mu-l2-2312-0021,2024-11-22 07:39:09.135000000,0.05,-7.0,2.82,-1977.31,3461.33,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:09.236000000,0.04,-7.2,2.69,-1977.15,3461.09,25.89,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:09.437000000,0.03,-8.2,2.63,-1976.87,3460.68,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:09.637000000,0.03,-9.4,2.67,-1976.58,3460.25,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:09.738000000,0.02,-10.0,2.73,-1976.41,3459.98,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:09.938000000,0.01,-10.9,2.7,-1976.13,3459.55,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:10.142000000,0.01,-11.9,2.73,-1975.82,3459.1,25.86,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:10.242000000,0.01,-12.4,2.67,-1975.67,3458.88,25.86,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:10.344000000,0.0,-12.7,2.73,-1975.52,3458.66,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:10.445000000,0.01,-12.7,2.68,-1975.38,3458.47,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:10.646000000,0.02,-13.2,2.83,-1975.03,3458.0,25.89,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:10.848000000,0.02,-13.2,2.76,-1974.73,3457.56,25.89,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.047000000,0.01,-13.0,2.71,-1974.44,3457.13,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.150000000,0.0,-12.0,2.71,-1974.31,3456.92,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.249000000,0.0,-11.9,2.59,-1974.16,3456.7,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.358000000,-0.01,-11.7,2.51,-1974.01,3456.49,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.552000000,-0.03,-11.9,2.59,-1973.74,3456.06,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.657000000,-0.03,-12.4,2.64,-1973.59,3455.85,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.759000000,-0.03,-12.9,2.57,-1973.43,3455.63,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.861000000,-0.03,-13.7,2.64,-1973.27,3455.4,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:11.965000000,-0.03,-14.0,2.68,-1973.13,3455.19,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:12.165000000,-0.03,-14.9,2.7800000000000002,-1972.81,3454.74,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:12.374000000,-0.04,-16.4,2.76,-1972.51,3454.28,25.86,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:12.569000000,-0.05,-16.5,2.57,-1972.23,3453.83,25.86,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:12.774000000,-0.08,-16.5,2.58,-1971.96,3453.39,25.83,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:12.969000000,-0.11,-16.9,2.69,-1971.68,3452.95,25.83,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:13.077000000,-0.11,-17.7,2.68,-1971.52,3452.72,25.82,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:13.274000000,-0.12,-19.0,2.56,-1971.22,3452.28,25.81,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:13.477000000,-0.11,-20.3,2.7800000000000002,-1970.91,3451.83,25.79,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:13.678000000,-0.08,-21.8,2.73,-1970.57,3451.39,25.8,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:13.786000000,-0.06,-22.4,2.74,-1970.41,3451.17,25.81,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:13.983000000,-0.04,-23.7,2.68,-1970.1,3450.73,25.81,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.184000000,-0.04,-21.4,2.66,-1969.8,3450.29,25.82,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.285000000,-0.04,-19.5,2.69,-1969.63,3450.07,25.83,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.387000000,-0.05,-18.7,2.66,-1969.5,3449.85,25.84,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.586000000,-0.08,-15.2,2.73,-1969.19,3449.39,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.687000000,-0.08,-14.9,2.52,-1969.06,3449.22,25.86,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.789000000,-0.09,-15.2,2.7,-1968.92,3449.0,25.87,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:14.897000000,-0.1,-15.4,2.59,-1968.77,3448.77,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.088000000,-0.11,-16.8,2.46,-1968.5,3448.37,25.88,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.189000000,-0.1,-17.3,2.69,-1968.34,3448.15,25.89,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.293000000,-0.09,-18.9,2.62,-1968.18,3447.94,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.395000000,-0.08,-19.8,2.6,-1968.02,3447.73,25.89,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.509000000,-0.06,-21.3,2.66,-1967.84,3447.51,25.89,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.613000000,-0.05,-21.9,2.55,-1967.69,3447.31,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.813000000,-0.03,-22.0,2.74,-1967.39,3446.86,25.91,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:15.921000000,-0.05,-20.5,2.56,-1967.28,3446.66,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.117000000,-0.06,-18.5,2.71,-1966.95,3446.2,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.221000000,-0.07,-16.8,2.76,-1966.79,3445.99,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.420000000,-0.07,-16.9,2.74,-1966.47,3445.53,25.91,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.521000000,-0.07,-17.2,2.79,-1966.34,3445.32,25.93,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.624000000,-0.07,-17.5,2.62,-1966.17,3445.09,25.92,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.723000000,-0.07,-17.5,2.68,-1966.02,3444.86,25.9,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:16.925000000,-0.06,-18.8,2.76,-1965.7,3444.43,25.91,2024-11-22 07:38:58,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:17.030000000,-0.05,-18.9,2.73,-1965.53,3444.21,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:17.232000000,-0.05,-19.2,2.75,-1965.21,3443.73,25.91,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:17.433000000,-0.03,-18.9,2.89,-1964.87,3443.3,25.91,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:17.634000000,-0.02,-17.4,2.71,-1964.56,3442.87,25.89,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:17.744000000,-0.02,-17.0,2.84,-1964.37,3442.59,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:17.947000000,-0.02,-15.0,2.67,-1964.08,3442.16,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.146000000,-0.04,-13.9,2.6,-1963.77,3441.71,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.247000000,-0.04,-13.9,2.7800000000000002,-1963.61,3441.48,25.91,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.357000000,-0.04,-14.2,2.79,-1963.43,3441.23,25.92,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.472000000,-0.04,-14.5,2.7,-1963.27,3440.99,25.93,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.669000000,-0.03,-15.9,2.7,-1962.95,3440.57,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.775000000,-0.02,-16.3,2.75,-1962.79,3440.34,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:18.887000000,-0.03,-16.3,2.74,-1962.64,3440.1,25.91,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.076000000,-0.02,-16.5,2.82,-1962.31,3439.66,25.92,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.177000000,-0.02,-16.7,2.73,-1962.17,3439.44,25.92,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.378000000,-0.02,-15.5,2.73,-1961.85,3438.98,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.484000000,-0.02,-15.2,2.8,-1961.69,3438.76,25.89,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.688000000,-0.02,-15.2,2.9,-1961.36,3438.3,25.89,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.884000000,-0.01,-15.2,2.8,-1961.03,3437.85,25.88,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:19.985000000,0.0,-15.2,2.7800000000000002,-1960.85,3437.62,25.87,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:20.183000000,0.02,-14.2,2.77,-1960.52,3437.17,25.87,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:20.284000000,0.02,-14.0,2.92,-1960.35,3436.95,25.88,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:20.385000000,0.04,-13.7,2.77,-1960.17,3436.72,25.87,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:20.488000000,0.04,-12.9,2.8,-1960.01,3436.5,25.85,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:20.687000000,0.04,-11.2,2.77,-1959.69,3436.04,25.83,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:20.889000000,0.04,-9.2,2.86,-1959.32,3435.54,25.83,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.088000000,0.05,-8.5,2.96,-1958.99,3435.08,25.81,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.189000000,0.05,-8.5,2.9,-1958.82,3434.85,25.81,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.290000000,0.05,-8.5,2.83,-1958.66,3434.62,25.8,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.403000000,0.06,-8.7,2.84,-1958.48,3434.38,25.79,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.507000000,0.06,-8.5,2.85,-1958.3,3434.14,25.79,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.707000000,0.07,-8.7,2.73,-1957.95,3433.66,25.78,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:21.808000000,0.07,-8.5,2.82,-1957.78,3433.42,25.76,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:22.011000000,0.07,-7.7,2.71,-1957.47,3432.96,25.77,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:22.111000000,0.06,-7.0,2.75,-1957.32,3432.74,25.78,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:22.310000000,0.05,-7.0,2.71,-1957.01,3432.3,25.78,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:22.510000000,0.05,-7.5,2.77,-1956.67,3431.83,25.76,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:22.620000000,0.05,-7.9,2.79,-1956.51,3431.59,25.75,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:22.813000000,0.05,-8.9,2.66,-1956.21,3431.14,25.75,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.019000000,0.04,-8.9,2.7,-1955.9,3430.69,25.73,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.213000000,0.04,-9.4,2.7199999999999998,-1955.56,3430.25,25.72,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.314000000,0.05,-9.9,2.82,-1955.39,3430.01,25.72,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.516000000,0.06,-10.4,2.79,-1955.06,3429.53,25.72,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.618000000,0.05,-10.4,2.73,-1954.92,3429.31,25.71,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.718000000,0.05,-10.2,2.69,-1954.77,3429.09,25.71,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:23.919000000,0.04,-8.9,2.76,-1954.46,3428.63,25.7,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.022000000,0.03,-8.9,2.69,-1954.31,3428.4,25.7,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.219000000,0.02,-8.9,2.73,-1953.99,3427.94,25.69,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.319000000,0.02,-9.4,2.73,-1953.83,3427.73,25.68,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.557000000,0.03,-10.4,2.76,-1953.51,3427.28,25.68,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.720000000,0.03,-11.5,2.67,-1953.2,3426.84,25.67,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.821000000,0.04,-11.7,2.77,-1953.05,3426.62,25.65,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:24.924000000,0.03,-11.7,2.7,-1952.91,3426.38,25.64,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:25.029000000,0.03,-11.9,2.75,-1952.75,3426.16,25.64,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:25.225000000,0.01,-11.4,2.73,-1952.44,3425.69,25.64,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:25.430000000,0.0,-11.4,2.62,-1952.15,3425.26,25.6,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:25.631000000,0.0,-11.9,2.73,-1951.83,3424.81,25.6,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:25.732000000,0.01,-12.2,2.64,-1951.66,3424.59,25.63,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:25.935000000,0.02,-12.7,2.67,-1951.36,3424.16,25.63,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.135000000,0.02,-12.9,2.75,-1951.04,3423.7,25.61,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.338000000,0.01,-12.2,2.63,-1950.74,3423.24,25.62,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.440000000,0.0,-11.7,2.65,-1950.59,3423.02,25.62,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.543000000,-0.01,-11.4,2.61,-1950.44,3422.78,25.62,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.644000000,-0.03,-11.2,2.69,-1950.3,3422.55,25.61,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.744000000,-0.04,-11.4,2.6,-1950.17,3422.34,25.59,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:26.946000000,-0.07,-12.2,2.66,-1949.88,3421.89,25.59,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:27.049000000,-0.08,-12.7,2.5,-1949.74,3421.68,25.59,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:27.255000000,-0.11,-14.4,2.67,-1949.45,3421.21,25.6,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:27.457000000,-0.16,-16.8,2.55,-1949.21,3420.75,25.58,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:27.562000000,-0.18,-18.8,2.69,-1949.06,3420.49,25.59,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:27.761000000,-0.18,-22.8,2.69,-1948.75,3420.06,25.61,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:27.870000000,-0.15,-23.9,2.61,-1948.57,3419.85,25.62,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.076000000,-0.07,-28.2,2.68,-1948.22,3419.47,25.64,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.177000000,-0.02,-29.5,2.46,-1948.04,3419.28,25.65,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.373000000,0.1,-29.2,2.46,-1947.68,3418.93,25.66,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.483000000,0.14,-25.0,2.32,-1947.52,3418.77,25.66,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.682000000,0.22,-19.8,2.4,-1947.18,3418.4,25.66,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.784000000,0.21,-13.4,2.42,-1947.04,3418.19,25.68,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.889000000,0.18,-9.4,2.35,-1946.91,3417.97,25.68,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:28.991000000,0.16,-2.3,2.2800000000000002,-1946.79,3417.79,25.68,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.099000000,0.12,0.8,2.42,-1946.66,3417.57,25.68,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.300000000,0.06,9.3,2.48,-1946.38,3417.21,25.69,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.403000000,0.05,9.3,2.44,-1946.22,3416.98,25.71,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.503000000,0.06,8.5,2.4,-1946.08,3416.81,25.72,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.603000000,0.06,7.0,2.45,-1945.92,3416.61,25.73,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.803000000,0.12,1.7,2.42,-1945.61,3416.26,25.73,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:29.903000000,0.17,-2.1,2.35,-1945.43,3416.08,25.75,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:30.106000000,0.25,-4.9,2.43,-1945.11,3415.72,25.78,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:30.307000000,0.29,-2.5,2.42,-1944.82,3415.36,25.77,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:30.515000000,0.28,4.0,2.48,-1944.56,3414.97,25.79,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:30.708000000,0.22,11.5,2.4,-1944.31,3414.54,25.83,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:30.821000000,0.17,13.6,2.48,-1944.19,3414.32,25.84,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:30.922000000,0.14,17.5,2.44,-1944.04,3414.12,25.83,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.024000000,0.12,17.2,2.45,-1943.91,3413.92,25.83,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.138000000,0.13,14.3,2.52,-1943.73,3413.73,25.85,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.329000000,0.18,9.1,2.44,-1943.42,3413.34,25.87,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.430000000,0.2,7.0,2.5300000000000002,-1943.27,3413.13,25.89,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.632000000,0.24,2.2,2.44,-1942.98,3412.76,25.89,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.733000000,0.25,2.0,2.41,-1942.84,3412.54,25.9,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:31.836000000,0.23,2.9,2.38,-1942.73,3412.35,25.91,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.036000000,0.19,7.1,2.32,-1942.47,3411.94,25.94,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.139000000,0.16,8.5,2.31,-1942.35,3411.73,25.95,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.242000000,0.14,10.1,2.43,-1942.22,3411.52,25.96,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.440000000,0.1,9.3,2.4,-1941.98,3411.14,25.96,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.541000000,0.08,8.0,2.42,-1941.85,3410.93,25.96,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.741000000,0.03,4.3,2.51,-1941.62,3410.51,25.99,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:32.844000000,0.01,3.5,2.45,-1941.51,3410.3,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.042000000,-0.04,1.1,2.55,-1941.26,3409.86,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.160000000,-0.07,-0.3,2.49,-1941.15,3409.64,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.343000000,-0.11,-5.5,2.59,-1940.9,3409.2,25.96,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.445000000,-0.12,-10.7,2.61,-1940.76,3408.98,25.97,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.646000000,-0.13,-15.4,2.62,-1940.5,3408.56,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.754000000,-0.12,-19.2,2.4699999999999998,-1940.34,3408.34,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.855000000,-0.1,-21.9,2.45,-1940.21,3408.14,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:33.956000000,-0.09,-25.8,2.52,-1940.07,3407.94,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:34.072000000,-0.06,-27.2,2.52,-1939.9,3407.74,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:34.266000000,-0.02,-28.3,2.67,-1939.58,3407.32,25.99,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:34.467000000,0.01,-26.3,2.69,-1939.27,3406.89,25.98,2024-11-22 07:39:17,ACT_ROBOT
mu-l2-2312-0021,2024-11-22 07:39:34.681000000,0.01,-21.9,2.79,-1938.96,3406.43,25.98,2024-11-22 07:39:17,ACT_ROBOT
